"date","key","value","lbl"
2020-11-01,"pcepi_coregoods",-0.157941096070713,
2020-12-01,"pcepi_coregoods",0.0963000506842393,
2021-01-01,"pcepi_coregoods",0.375977948031947,
2021-02-01,"pcepi_coregoods",0.0728479501396206,
2021-03-01,"pcepi_coregoods",0.570575753576241,
2021-04-01,"pcepi_coregoods",2.43535870932123,
2021-05-01,"pcepi_coregoods",3.65843655155442,
2021-06-01,"pcepi_coregoods",4.30698552032487,
2021-07-01,"pcepi_coregoods",4.02154068966925,
2021-08-01,"pcepi_coregoods",3.91914233261996,
2021-09-01,"pcepi_coregoods",4.15333841076415,
2021-10-01,"pcepi_coregoods",5.20885169650747,
2021-11-01,"pcepi_coregoods",5.5914414642803,
2021-12-01,"pcepi_coregoods",6.23120157982682,
2022-01-01,"pcepi_coregoods",6.90177390531768,
2022-02-01,"pcepi_coregoods",7.66267642657823,
2022-03-01,"pcepi_coregoods",7.48039047436375,
2022-04-01,"pcepi_coregoods",6.3518679322494,
2022-05-01,"pcepi_coregoods",5.72228376988209,
2022-06-01,"pcepi_coregoods",5.71984741830196,
2022-07-01,"pcepi_coregoods",5.50348073340523,
2022-08-01,"pcepi_coregoods",5.5974701582127,
2022-09-01,"pcepi_coregoods",5.73002486228245,
2022-10-01,"pcepi_coregoods",4.68840495772038,
2022-11-01,"pcepi_coregoods",3.93070134160511,
2022-12-01,"pcepi_coregoods",3.17355907643617,
2023-01-01,"pcepi_coregoods",2.67465032158138,
2023-02-01,"pcepi_coregoods",2.2829077727798,
2023-03-01,"pcepi_coregoods",2.51152917750708,
2023-04-01,"pcepi_coregoods",2.50387124020459,
2023-05-01,"pcepi_coregoods",2.50091222948887,
2023-06-01,"pcepi_coregoods",1.69899752636375,
2023-07-01,"pcepi_coregoods",1.18305251712314,
2023-08-01,"pcepi_coregoods",0.560115350488033,
2023-09-01,"pcepi_coregoods",0.231460135371919,
2023-10-01,"pcepi_coregoods",0.380810120513031,
2023-11-01,"pcepi_coregoods",0.22453844874426,
2023-12-01,"pcepi_coregoods",-0.0378833377992494,
2024-01-01,"pcepi_coregoods",-0.523386837142992,
2024-02-01,"pcepi_coregoods",-0.396628656420428,
2024-03-01,"pcepi_coregoods",-0.499344896145426,
2024-04-01,"pcepi_coregoods",-0.517290314311081,
2024-05-01,"pcepi_coregoods",-1.02141409715757,
2024-06-01,"pcepi_coregoods",-0.795530399319688,
2024-07-01,"pcepi_coregoods",-0.414232705095707,
2024-08-01,"pcepi_coregoods",-0.471516020515084,
2024-09-01,"pcepi_coregoods",-0.333968148822827,
2024-10-01,"pcepi_coregoods",-0.432641963514779,
2024-11-01,"pcepi_coregoods",-0.185313234684004,
2024-12-01,"pcepi_coregoods",-0.203353483814928,
2025-01-01,"pcepi_coregoods",0.232093651175269,
2025-02-01,"pcepi_coregoods",0.329996497243878,
2025-03-01,"pcepi_coregoods",-0.036833090848809,
2025-04-01,"pcepi_coregoods",0.195107585267529,
2025-05-01,"pcepi_coregoods",0.64923687001428,
2025-06-01,"pcepi_coregoods",0.993630808085455,
2025-07-01,"pcepi_coregoods",1.05418492045193,
2025-08-01,"pcepi_coregoods",1.0712471718151,
2025-09-01,"pcepi_coregoods",1.2074217668236,
2025-10-01,"pcepi_coregoods",1.15042206743854,
2025-11-01,"pcepi_coregoods",1.26080691642652,"1.3%"
2019-01-01,"pcepi_housing",3.25439431560559,
2019-02-01,"pcepi_housing",3.36872832709676,
2019-03-01,"pcepi_housing",3.39674974607391,
2019-04-01,"pcepi_housing",3.42591781302024,
2019-05-01,"pcepi_housing",3.42497013954302,
2019-06-01,"pcepi_housing",3.51288509978687,
2019-07-01,"pcepi_housing",3.47349000743769,
2019-08-01,"pcepi_housing",3.42562719699524,
2019-09-01,"pcepi_housing",3.50374783778589,
2019-10-01,"pcepi_housing",3.40862265579331,
2019-11-01,"pcepi_housing",3.34505024261644,
2019-12-01,"pcepi_housing",3.360936145072,
2020-01-01,"pcepi_housing",3.43696832020075,
2020-02-01,"pcepi_housing",3.36223643686329,
2020-03-01,"pcepi_housing",3.29082837442145,
2020-04-01,"pcepi_housing",3.13923717007416,
2020-05-01,"pcepi_housing",3.11250070418567,
2020-06-01,"pcepi_housing",2.89482058289501,
2020-07-01,"pcepi_housing",2.85186187840145,
2020-08-01,"pcepi_housing",2.74880810488676,
2020-09-01,"pcepi_housing",2.5263216533898,
2020-10-01,"pcepi_housing",2.53729960151978,
2020-11-01,"pcepi_housing",2.3171340370076,
2020-12-01,"pcepi_housing",2.19696131577976,
2021-01-01,"pcepi_housing",1.99678382724557,
2021-02-01,"pcepi_housing",1.99774462974338,
2021-03-01,"pcepi_housing",1.96517731404429,
2021-04-01,"pcepi_housing",2.00144198738716,
2021-05-01,"pcepi_housing",2.05334134637274,
2021-06-01,"pcepi_housing",2.26489234939375,
2021-07-01,"pcepi_housing",2.33621957196537,
2021-08-01,"pcepi_housing",2.48586239396795,
2021-09-01,"pcepi_housing",2.81090675287747,
2021-10-01,"pcepi_housing",3.06105849179379,
2021-11-01,"pcepi_housing",3.45525334007823,
2021-12-01,"pcepi_housing",3.71760290840859,
2022-01-01,"pcepi_housing",4.0433160957855,
2022-02-01,"pcepi_housing",4.30554057455148,
2022-03-01,"pcepi_housing",4.56041541483188,
2022-04-01,"pcepi_housing",4.85666225260371,
2022-05-01,"pcepi_housing",5.18665905278561,
2022-06-01,"pcepi_housing",5.62043600850315,
2022-07-01,"pcepi_housing",6.01763161629063,
2022-08-01,"pcepi_housing",6.4702397269359,
2022-09-01,"pcepi_housing",6.86156204032378,
2022-10-01,"pcepi_housing",7.08554391195686,
2022-11-01,"pcepi_housing",7.35990080855002,
2022-12-01,"pcepi_housing",7.7531920815503,
2023-01-01,"pcepi_housing",7.96460176991149,
2023-02-01,"pcepi_housing",8.19617035211389,
2023-03-01,"pcepi_housing",8.22897725323362,
2023-04-01,"pcepi_housing",8.28810840330398,
2023-05-01,"pcepi_housing",8.19923826650495,
2023-06-01,"pcepi_housing",7.94287061676828,
2023-07-01,"pcepi_housing",7.74822858194535,
2023-08-01,"pcepi_housing",7.41752765688848,
2023-09-01,"pcepi_housing",7.14220951030735,
2023-10-01,"pcepi_housing",6.91151783155224,
2023-11-01,"pcepi_housing",6.71546500752307,
2023-12-01,"pcepi_housing",6.35907205011059,
2024-01-01,"pcepi_housing",6.18363222225788,
2024-02-01,"pcepi_housing",5.91463366068514,
2024-03-01,"pcepi_housing",5.85107226070278,
2024-04-01,"pcepi_housing",5.67905125881565,
2024-05-01,"pcepi_housing",5.57485006467797,
2024-06-01,"pcepi_housing",5.37291309096584,
2024-07-01,"pcepi_housing",5.27022725331716,
2024-08-01,"pcepi_housing",5.29632350098581,
2024-09-01,"pcepi_housing",5.11516624867294,
2024-10-01,"pcepi_housing",5.05993642526137,
2024-11-01,"pcepi_housing",4.79681736426547,
2024-12-01,"pcepi_housing",4.680337573237,
2025-01-01,"pcepi_housing",4.51682100397299,
2025-02-01,"pcepi_housing",4.34880695448152,
2025-03-01,"pcepi_housing",4.29229214240259,
2025-04-01,"pcepi_housing",4.23228346456694,
2025-05-01,"pcepi_housing",4.0730399655444,
2025-06-01,"pcepi_housing",4.05872640985585,
2025-07-01,"pcepi_housing",3.94211834467906,
2025-08-01,"pcepi_housing",3.86019018247237,
2025-09-01,"pcepi_housing",3.67402202949465,
2025-10-01,"pcepi_housing",3.39819628028375,
2025-11-01,"pcepi_housing",3.26094861315143,"3.3%"
