"date","key","value","lbl"
2020-08-01,"MoM_pce_core",0.29160353354869,
2020-09-01,"MoM_pce_core",0.158680387294163,
2020-10-01,"MoM_pce_core",0.0920216298263998,
2020-11-01,"MoM_pce_core",0.0928848322859999,
2020-12-01,"MoM_pce_core",0.275555134700056,
2021-01-01,"MoM_pce_core",0.363564251718662,
2021-02-01,"MoM_pce_core",0.206998428693739,
2021-03-01,"MoM_pce_core",0.405629994084555,
2021-04-01,"MoM_pce_core",0.584478131166244,
2021-05-01,"MoM_pce_core",0.502984436304121,
2021-06-01,"MoM_pce_core",0.466239280659386,
2021-07-01,"MoM_pce_core",0.418957119048291,
2021-08-01,"MoM_pce_core",0.321847090538974,
2021-09-01,"MoM_pce_core",0.212048368964157,
2021-10-01,"MoM_pce_core",0.498900958583004,
2021-11-01,"MoM_pce_core",0.528188187461431,
2021-12-01,"MoM_pce_core",0.58499593752821,
2022-01-01,"MoM_pce_core",0.500816744152655,
2022-02-01,"MoM_pce_core",0.439379867114376,
2022-03-01,"MoM_pce_core",0.396557242949114,
2022-04-01,"MoM_pce_core",0.348052500132856,
2022-05-01,"MoM_pce_core",0.34949297042548,
2022-06-01,"MoM_pce_core",0.59189291399524,
2022-07-01,"MoM_pce_core",0.220325942505406,
2022-08-01,"MoM_pce_core",0.565306905817065,
2022-09-01,"MoM_pce_core",0.444151427877437,
2022-10-01,"MoM_pce_core",0.359277299892913,
2022-11-01,"MoM_pce_core",0.288286117517478,
2022-12-01,"MoM_pce_core",0.354387801508516,
2023-01-01,"MoM_pce_core",0.472843559751013,
2023-02-01,"MoM_pce_core",0.360835709118756,
2023-03-01,"MoM_pce_core",0.3273155881929,
2023-04-01,"MoM_pce_core",0.354139373705786,
2023-05-01,"MoM_pce_core",0.293934340626945,
2023-06-01,"MoM_pce_core",0.257803380835209,
2023-07-01,"MoM_pce_core",0.139040120613121,
2023-08-01,"MoM_pce_core",0.111244939609878,
2023-09-01,"MoM_pce_core",0.308299008263102,
2023-10-01,"MoM_pce_core",0.152426327275146,
2023-11-01,"MoM_pce_core",0.11061118919502,
2023-12-01,"MoM_pce_core",0.181102231378882,
2024-01-01,"MoM_pce_core",0.518276502587245,
2024-02-01,"MoM_pce_core",0.263989374427687,
2024-03-01,"MoM_pce_core",0.388359100520819,
2024-04-01,"MoM_pce_core",0.241785442057552,
2024-05-01,"MoM_pce_core",0.0645931449502868,
2024-06-01,"MoM_pce_core",0.24022944363189,
2024-07-01,"MoM_pce_core",0.190744801389009,
2024-08-01,"MoM_pce_core",0.176550512159213,
2024-09-01,"MoM_pce_core",0.274511077902662,
2024-10-01,"MoM_pce_core",0.296437885733725,
2024-11-01,"MoM_pce_core",0.104980941921329,
2024-12-01,"MoM_pce_core",0.188767525532008,
2025-01-01,"MoM_pce_core",0.314824954104798,
2025-02-01,"MoM_pce_core",0.447879794842154,
2025-03-01,"MoM_pce_core",0.0974869151783908,
2025-04-01,"MoM_pce_core",0.187599287921003,
2025-05-01,"MoM_pce_core",0.229478414686635,
2025-06-01,"MoM_pce_core",0.263136974322276,
2025-07-01,"MoM_pce_core",0.245002814757256,
2025-08-01,"MoM_pce_core",0.224630230166878,
2025-09-01,"MoM_pce_core",0.189402907334624,
2025-10-01,"MoM_pce_core",0.207949335979962,
2025-11-01,"MoM_pce_core",0.160354666792428,"0.2%"
